uav_u_wind,uav_v_wind,uav_uv_wind,uav_w_wind,mean_uav_uv_wind,mean_uav_w_wind,rms_uav_uv_wind,rms_uav_w_wind,std_uav_uv_wind,std_uav_w_wind,grad_uav_uv_wind,grad_uav_w_wind,m1,m2,m3,m4,m5,m6
-0.19479,-0.092188,0.21551,-1.5033,2.1361,1.4636,1.9419,-1.4505,0.91187,0.20012,0.32261,0.18327,146.5,150,148,152,148.5,150
-0.53197,-1.5212,1.6115,-1.4732,1.9818,1.4433,1.8143,-1.4278,0.81701,0.21561,0.61219,0.13901,146.75,150,148,152,148.25,150
0.18561,-1.4279,1.4399,-1.2253,1.7459,1.4578,1.6331,-1.4441,0.63242,0.20488,0.070354,-0.077847,147,150,148,152,148,150
-0.29401,-1.7274,1.7522,-1.6289,1.665,1.4288,1.5723,-1.4157,0.56137,0.19751,-0.14999,-0.1615,147,150,148.25,151.75,148.25,150
0.055049,-1.1386,1.1399,-1.5483,1.7045,1.4144,1.5964,-1.4001,0.61204,0.20512,-0.014462,0.028214,147,150,148.5,151.5,148.5,150
-0.90777,-1.4648,1.7233,-1.5725,1.8167,1.4285,1.6615,-1.4146,0.75268,0.20362,0.25771,0.19215,147,150,148.75,151.25,148.75,150
-0.81051,-1.4433,1.6553,-1.164,1.932,1.4195,1.7355,-1.4065,0.86983,0.19621,0.11549,0.083188,147,150,149,151,149,150
-0.37938,-1.9171,1.9543,-1.4061,2.0712,1.4149,1.8249,-1.401,1.0039,0.20252,0.082605,-0.055962,147.25,150,148.75,151,149,150.25
0.20235,-1.8093,1.8205,-1.2759,2.2237,1.4062,1.9398,-1.3928,1.1141,0.19842,-0.37262,0.058455,147.5,150,148.5,151,149,150.5
0.60431,-1.0472,1.209,-1.2892,2.405,1.4046,2.0734,-1.3911,1.2487,0.1992,-0.075322,-0.14057,147.75,150,148.25,151,149,150.75
0.32467,-1.638,1.6699,-1.557,2.5669,1.3986,2.2285,-1.3864,1.3053,0.18887,-0.028894,0.11162,148,150,148,151,149,151
-0.91907,-0.69329,1.1512,-1.0659,2.7241,1.4014,2.4175,-1.389,1.2865,0.19096,-0.57273,0.041592,147.75,150,148,151,149,150.75
-0.5063,0.1367,0.52443,-1.4738,2.8502,1.3942,2.5392,-1.3817,1.3266,0.19051,0.238,-0.058208,147.5,150,148,151,149,150.5
